Year,Country Code,Country,Emissions_Per_Capita,Emissions
2021,4,Afghanistan,0.341,0.000225507
2021,4,Afghanistan,0.405,0.000192579
2021,4,Afghanistan,0.556,3.99E-06
2021,4,Afghanistan,0.764,0.023341087
2021,4,Afghanistan,0.904,0.023225515
2021,4,Afghanistan,1.166,0.021041795
2021,4,Afghanistan,1.015,0.004473785
2021,4,Afghanistan,1.166,0.003332152
2021,4,Afghanistan,1.27,0.002563455
2021,4,Afghanistan,1.234,0.000312237
2021,4,Afghanistan,1.079,0.000197152
2021,4,Afghanistan,1.313,1.21E-05
2021,4,Afghanistan,1.051,0.021213187
2021,4,Afghanistan,1.452,0.019101165
2021,4,Afghanistan,1.287,0.018725483
2021,4,Afghanistan,1.169,0.004040017
2021,4,Afghanistan,1.155,0.003051705
2021,4,Afghanistan,1.252,0.002390923
2021,4,Afghanistan,0.983,0.000317995
2021,4,Afghanistan,1.173,0.000226935
2021,4,Afghanistan,0.871,1.29E-05
2021,4,Afghanistan,0.864,0.02028948
2021,4,Afghanistan,0.864,0.018368909
2021,4,Afghanistan,0.846,0.015949552
2021,4,Afghanistan,0.857,0.003733152
2021,4,Afghanistan,0.785,0.00268231
2021,4,Afghanistan,0.656,0.002306525
2021,4,Afghanistan,0.71,0.00038547
2021,4,Afghanistan,0.685,0.000256173
2021,4,Afghanistan,0.646,1.84E-05
2021,4,Afghanistan,0.642,0.019441639
2021,4,Afghanistan,0.534,0.016945581
2021,4,Afghanistan,0.545,0.014218103
2021,4,Afghanistan,0.441,0.003520366
2021,4,Afghanistan,0.502,0.002520114
2021,4,Afghanistan,0.47,0.00210635
2021,4,Afghanistan,0.481,0.000412802
2021,4,Afghanistan,0.552,0.000251627
2021,4,Afghanistan,0.534,1.78E-05
2021,4,Afghanistan,0.559,0.017940027
2021,4,Afghanistan,0.631,0.015436577
2021,4,Afghanistan,0.549,0.012148967
2021,4,Afghanistan,0.549,0.003126548
2021,4,Afghanistan,0.538,0.002440948
2021,4,Afghanistan,0.588,0.001956316
2021,4,Afghanistan,0.61,0.000469727
2021,4,Afghanistan,0.653,0.00026924
2021,4,Afghanistan,0.703,2.74E-05
2021,4,Afghanistan,0.638,0.017133981
2021,4,Afghanistan,0.706,0.013903599
2022,4,Afghanistan,0.76,0.011603752
2022,4,Afghanistan,0.854,0.00268757
2022,4,Afghanistan,,0.002276247
2022,4,Afghanistan,,0.001856735
2022,4,Afghanistan,,0.000509097
2022,4,Afghanistan,,0.000322219
2022,4,Afghanistan,,3.85E-05
2022,4,Afghanistan,,0.015521322
2022,4,Afghanistan,,0.013092138
2022,4,Afghanistan,0.757,0.01129393
2022,4,Afghanistan,0.954,0.002350744
2022,4,Afghanistan,0.954,0.002010342
2022,4,Afghanistan,1.173,0.001769595
2022,4,Afghanistan,1.216,0.000467682
2022,4,Afghanistan,1.323,0.000427722
2022,4,Afghanistan,1.205,4.69E-05
2022,4,Afghanistan,1.549,0.013941918
2022,4,Afghanistan,1.804,0.012758754
2022,4,Afghanistan,2.005,0.010595154
2022,4,Afghanistan,2.514,0.002089653
2022,4,Afghanistan,3.145,0.001907047
2022,4,Afghanistan,3.12,0.001680173
2022,4,Afghanistan,3.342,0.000563915
2022,4,Afghanistan,3.837,0.000520653
2022,4,Afghanistan,4.583,5.43E-05
2022,4,Afghanistan,5.817,0.013328858
2022,4,Afghanistan,6.1,0.012075014
2022,4,Afghanistan,5.526,0.009864182
2022,4,Afghanistan,6.247,0.002077988
2022,4,Afghanistan,8.829,0.001806168
2022,4,Afghanistan,10.866,0.001581355
2022,4,Afghanistan,11.845,0.000651447
2022,4,Afghanistan,12.544,0.00059882
2022,4,Afghanistan,13.351,9.20E-05
2022,4,Afghanistan,15.424,0.012888118
2022,4,Afghanistan,15.855,0.010583131
2022,4,Afghanistan,14.632,0.009348551
2022,4,Afghanistan,14.338,0.001950921
2022,4,Afghanistan,15.005,0.001619839
2022,4,Afghanistan,15.636,0.001534469
2022,4,Afghanistan,16.93,0.000902951
2022,4,Afghanistan,16.432,0.000836734
2022,4,Afghanistan,15.926,0.000119299
2022,4,Afghanistan,15.826,0.011457915
2022,4,Afghanistan,15.499,0.009256332
2022,4,Afghanistan,13.208,0.008863294
2022,4,Afghanistan,10.647,0.001679241
2022,4,Afghanistan,7.979,0.001519178
2022,4,Afghanistan,6.875,0.001395
2022,4,Afghanistan,6.38,0.001326646
2022,4,Afghanistan,5.741,0.000948418
2022,4,Afghanistan,4.285,0.00014981
2022,4,Afghanistan,4.641,0.010337552
2022,4,Afghanistan,4.956,0.008159478
2022,4,Afghanistan,4.927,0.007688795
2022,4,Afghanistan,4.4,0.001551274
2022,4,Afghanistan,4.357,0.00148137
2022,4,Afghanistan,4.268,0.001349136
2022,4,Afghanistan,4.368,0.001254184
2022,4,Afghanistan,4.171,0.001025833
2022,4,Afghanistan,4.203,0.000224856
2022,4,Afghanistan,4.185,0.009246087
2022,4,Afghanistan,4.052,0.007186981
2022,4,Afghanistan,4.25,0.006649975
2022,4,Afghanistan,4.257,0.001421485
2022,4,Afghanistan,4.809,0.001248333
2022,4,Afghanistan,5.286,0.001219084
2022,4,Afghanistan,5.207,0.001100335
2020,12,Africa,,
2020,12,Africa,,
2020,12,Africa,,
2020,12,Africa,,
2020,12,Africa,,
2020,12,Africa,,
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0,0
2020,12,Africa,0.001,0
2020,12,Africa,0.001,0
2020,12,Africa,0.002,0
2020,12,Africa,0.002,0
2020,12,Africa,0.004,0
2020,12,Africa,0.004,0
2020,12,Africa,0.008,0
2020,12,Africa,0.009,0
2020,12,Africa,0.01,0
2020,12,Africa,0.01,0
2020,12,Africa,0.011,0
2020,12,Africa,0.014,0.001
2020,12,Africa,0.022,0.001
2020,12,Africa,0.024,0.001
2020,12,Africa,0.033,0.001
2020,12,Africa,0.04,0.001
2020,12,Africa,0.051,0.002
2020,12,Africa,0.068,0.002
2020,12,Africa,0.083,0.002
2020,12,Africa,0.096,0.003
2020,12,Africa,0.116,0.004
2020,12,Africa,0.146,0.005
2020,12,Africa,0.183,0.005
2020,12,Africa,0.225,0.006
2020,12,Africa,0.261,0.007
2020,12,Africa,0.303,0.009
2020,12,Africa,0.317,0.01
2020,12,Africa,0.349,0.011
2020,12,Africa,0.35,0.012
2020,12,Africa,0.366,0.014
2020,12,Africa,0.374,0.017
2020,12,Africa,0.387,0.02
2020,12,Africa,0.419,0.022
2020,12,Africa,0.454,0.026
2020,12,Africa,0.466,0.03
2020,12,Africa,0.5,0.033
2020,12,Africa,0.504,0.035
2020,12,Africa,0.526,0.035
2020,12,Africa,0.54,0.036
2020,12,Africa,0.52,0.037
2020,12,Africa,0.524,0.037
2020,12,Africa,0.543,0.036
2020,12,Africa,0.549,0.036
2020,12,Africa,0.584,0.035
2020,12,Africa,0.601,0.035
2020,12,Africa,0.64,0.035
2020,12,Africa,0.714,0.034
2020,12,Africa,0.776,0.033
2020,12,Africa,0.81,0.035
2020,12,Africa,0.85,0.034
2020,12,Africa,0.861,0.033
2020,12,Africa,0.907,0.034
2020,12,Africa,0.935,0.035
2020,12,Africa,0.966,0.032
2020,12,Africa,0.959,0.033
2020,12,Africa,0.994,0.031
2020,12,Africa,1.012,0.031
2020,12,Africa,1.069,0.035
2020,12,Africa,1.133,0.036
2020,12,Africa,1.186,0.035
2020,12,Africa,1.187,0.038
2020,12,Africa,1.291,0.04
2020,12,Africa,1.298,0.039
2020,12,Africa,1.435,0.04
2020,12,Africa,1.479,0.04
2020,12,Africa,1.532,0.043
2020,12,Africa,1.589,0.046
2020,12,Africa,1.787,0.048
2020,12,Africa,1.852,0.048
2020,12,Africa,1.954,0.051
2020,12,Africa,1.997,0.052
2020,12,Africa,2.114,0.051
2020,12,Africa,2.153,0.051
2020,12,Africa,2.218,0.051
2020,12,Africa,2.146,0.049
2020,12,Africa,2.161,0.051
2020,12,Africa,2.237,0.049
2020,12,Africa,2.3,0.051
2020,12,Africa,2.305,0.053
2020,12,Africa,2.396,0.052
2020,12,Africa,2.571,0.055
2020,12,Africa,2.669,0.058
2020,12,Africa,2.759,0.057
2020,12,Africa,2.843,0.062
2020,12,Africa,2.891,0.067
2020,12,Africa,2.942,0.071
2020,12,Africa,3.076,0.074
2020,12,Africa,3.088,0.072
2020,12,Africa,3.283,0.077
2020,12,Africa,3.518,0.085
2020,12,Africa,3.635,0.09
2020,12,Africa,3.807,0.09
2020,12,Africa,3.928,0.094
2020,12,Africa,3.93,0.094
2020,12,Africa,4.158,0.1
2020,12,Africa,4.308,0.103
2020,12,Africa,4.358,0.103
2020,12,Africa,4.471,0.1
2020,12,Africa,4.561,0.106
2020,12,Africa,4.727,0.109
2020,12,Africa,4.877,0.113
2020,12,Africa,4.908,0.114
2020,12,Africa,5.001,0.118
2020,12,Africa,5.156,0.125
2020,12,Africa,5.41,0.132
2020,12,Africa,5.716,0.145
2020,12,Africa,5.838,0.154
2020,12,Africa,6.066,0.159
2020,12,Africa,6.152,0.163
2020,12,Africa,6.333,0.17
2020,12,Africa,6.672,0.173
2020,12,Africa,6.74,0.172
2020,12,Africa,6.677,0.164
2020,12,Africa,6.827,0.167
2020,12,Africa,7.098,0.17
2020,12,Africa,7.484,0.172
2020,12,Africa,7.67,0.166
2020,12,Africa,7.762,0.163
2020,12,Africa,7.884,0.161
2020,12,Africa,8.107,0.16
2020,12,Africa,8.37,0.159
2020,12,Africa,8.564,0.161
2020,12,Africa,8.799,0.164
2020,12,Africa,9.169,0.166
2020,12,Africa,9.507,0.166
2020,12,Africa,9.822,0.177
2020,12,Africa,10.094,0.18
2020,12,Africa,10.703,0.19
2020,12,Africa,10.862,0.19
2020,12,Africa,11.381,0.189
2020,12,Africa,11.645,0.196
2020,12,Africa,11.989,0.198
2020,12,Africa,12.309,0.195
2020,12,Africa,12.552,0.193
2020,12,Africa,12.238,0.186
2020,12,Africa,12.58,0.183
2020,12,Africa,12.711,0.198
2020,12,Africa,12.901,0.199
2020,12,Africa,12.925,0.204
2020,12,Africa,13.117,0.201
2020,12,Africa,13.059,0.204
2020,12,Africa,13,0.205
2020,12,Africa,13.164,0.256
2020,12,Africa,12.959,0.245
2020,12,Africa,13.225,0.253
2020,12,Africa,13.134,0.267
2020,12,Africa,13.107,0.27
2020,12,Africa,12.893,0.286
2020,12,Africa,12.854,0.287
2020,12,Africa,12.649,0.252
2020,12,Africa,12.539,0.271
2020,12,Africa,12.218,0.268
2020,12,Africa,12.091,0.255
2020,12,Africa,11.511,0.264
2020,12,Africa,11.241,0.255
2020,12,Africa,10.869,0.271
2020,12,Africa,10.632,0.289
2020,12,Africa,10.311,0.286
2020,12,Africa,9.737,0.294
2020,12,Africa,9.456,0.306
2020,12,Africa,9.417,0.309
2020,12,Africa,9.237,0.309
2020,12,Africa,9.024,0.288
2020,12,Africa,8.39,0.274
2020,12,Africa,7.981,0.272
2020,12,Africa,7.883,0.269
2020,12,Africa,7.632,0.251
2020,12,Africa,7.383,0.245
2020,12,Africa,7.354,0.239
2020,12,Africa,7.435,0.255
2020,12,Africa,7.605,0.246
2020,12,Africa,7.626,0.239
2020,12,Africa,7.39,0.232
2020,12,Africa,7.246,0.236
2020,12,Africa,7.152,0.224
2020,12,Africa,7.023,0.219
2020,12,Africa,6.907,0.206
2020,12,Africa,6.696,0.205
2020,12,Africa,6.481,0.196
2020,12,Africa,6.256,0.183
2020,12,Africa,6.041,0.189
2020,12,Africa,5.98,0.187
2020,12,Africa,5.897,0.188
2020,12,Africa,5.858,0.184
2020,12,Africa,5.843,0.178
2020,12,Africa,5.76,0.183
2020,12,Africa,5.809,0.183
2020,12,Africa,5.708,0.172
2020,12,Africa,5.64,0.179
2020,12,Africa,5.647,0.178
2020,12,Africa,5.7,0.176
2020,12,Africa,5.657,0.169
2020,12,Africa,5.688,0.16
2020,12,Africa,5.7,0.159
2020,12,Africa,5.702,0.151
2020,12,Africa,5.59,0.14
2020,12,Africa,5.549,0.136
2020,12,Africa,5.432,0.141
2020,12,Africa,5.332,0.139
2020,12,Africa,5.389,0.136
2020,12,Africa,5.334,0.132
2020,12,Africa,5.472,0.138
2020,12,Africa,5.646,0.139
2020,12,Africa,5.611,0.134
2020,12,Africa,5.64,0.13
2020,12,Africa,5.786,0.133
2020,12,Africa,5.743,0.133
2020,12,Africa,5.723,0.129
2020,12,Africa,5.482,0.125
2020,12,Africa,5.477,0.126
2020,12,Africa,5.427,0.143
2020,12,Africa,5.497,0.141
2020,12,Africa,5.466,0.139
2020,12,Africa,5.37,0.143
2020,12,Africa,5.461,0.142
2020,12,Africa,5.712,0.136
2020,12,Africa,5.683,0.14
2020,12,Africa,5.584,0.123
2020,12,Africa,5.488,0.12
2020,12,Africa,5.709,0.128
2020,12,Africa,6.088,0.137
2020,12,Africa,6.058,0.146
2020,12,Africa,6.547,0.163
2020,12,Africa,6.639,0.167
2020,12,Africa,6.761,0.173
2020,12,Africa,6.89,0.182
2020,12,Africa,6.99,0.181
2020,12,Africa,6.803,0.176
2020,12,Africa,7.023,0.173
2020,12,Africa,7.1,0.173
2020,12,Africa,7.018,0.17
2020,12,Africa,7.414,0.169
2020,12,Africa,7.617,0.172
2020,12,Africa,7.509,0.171
2020,12,Africa,7.703,0.167
2020,12,Africa,7.675,0.169
2020,12,Africa,7.415,0.165
2020,12,Africa,7.509,0.157
2020,12,Africa,7.613,0.174
2020,12,Africa,7.497,0.162
2020,12,Africa,7.646,0.172
2020,12,Africa,7.656,0.171
2020,12,Africa,7.987,0.178
2020,12,Africa,7.916,0.178
2020,12,Africa,8.04,0.199
2020,12,Africa,7.716,0.185
2020,12,Africa,7.945,0.199
2020,12,Africa,8.165,0.188
2020,12,Africa,8.614,0.198
2020,12,Africa,8.418,0.191
2020,12,Africa,8.829,0.207
2020,12,Africa,9.058,0.227
2020,12,Africa,9.196,0.231
2020,12,Africa,9.434,0.234
2020,12,Africa,9.435,0.244
2020,12,Africa,9.473,0.24
2020,12,Africa,9.779,0.246
2020,12,Africa,9.682,0.231
2020,12,Africa,9.688,0.208
2020,12,Africa,9.836,0.211
2020,12,Africa,9.805,0.217
2020,12,Africa,9.937,0.223
2020,12,Africa,9.747,0.224
2020,12,Africa,9.859,0.237
2020,12,Africa,9.783,0.246
2020,12,Africa,9.808,0.245
2020,12,Africa,9.783,0.244
2020,12,Africa,9.744,0.239
2020,12,Africa,9.678,0.231
2020,12,Africa,9.679,0.233
2020,12,Africa,9.709,0.224
2020,12,Africa,9.714,0.215
2020,12,Africa,9.743,0.209
2020,12,Africa,9.771,0.209
2020,12,Africa,9.597,0.2
2020,12,Africa,9.781,0.201
2020,12,Africa,9.959,0.198
2020,12,Africa,10.159,0.209
2020,12,Africa,10.302,0.215
2020,12,Africa,10.343,0.223
2020,12,Africa,10.374,0.221
2020,12,Africa,10.625,0.236
2020,12,Africa,10.936,0.238
2020,12,Africa,11.299,0.251
2020,12,Africa,11.415,0.248
2020,12,Africa,11.765,0.252
2020,12,Africa,12.051,0.256
2020,12,Africa,12.131,0.263
2020,12,Africa,12.623,0.265
2020,12,Africa,12.807,0.265
2020,12,Africa,12.951,0.265
2020,12,Africa,12.976,0.275
2020,12,Africa,13.302,0.288
2020,12,Africa,13.53,0.288
2020,12,Africa,14.09,0.3
2020,12,Africa,14.298,0.31
2020,12,Africa,14.775,0.36
2020,12,Africa,15.454,0.376
2020,12,Africa,16.126,0.379
2020,12,Africa,16.138,0.376
2020,12,Africa,16.164,0.386
2020,12,Africa,15.999,0.398
2020,12,Africa,16.014,0.417
2020,12,Africa,16.518,0.405
2020,12,Africa,16.803,0.42
2020,12,Africa,17.007,0.434
2021,12,Africa,17.164,0.444
2021,12,Africa,17.509,0.462
2021,12,Africa,18.193,0.476
2021,12,Africa,18.892,0.487
2021,12,Africa,19.433,0.53
2021,12,Africa,20.02,0.529
2021,12,Africa,20.924,0.555
2021,12,Africa,22.191,0.57
2021,12,Africa,23.194,0.568
2021,12,Africa,23.841,0.568
2021,12,Africa,23.761,0.595
2021,12,Africa,23.581,0.606
2021,12,Africa,23.457,0.644
2021,12,Africa,22.949,0.643
2021,12,Africa,22.165,0.644
2021,12,Africa,21.644,0.644
2021,12,Africa,21.063,0.649
2021,12,Africa,20.794,0.662
2021,12,Africa,20.199,0.631
2021,12,Africa,19.544,0.628
2021,12,Africa,18.964,0.635
2021,12,Africa,18.946,0.648
2021,12,Africa,18.276,0.653
2021,12,Africa,17.674,0.658
2021,12,Africa,17.167,0.638
2021,12,Africa,16.39,0.652
2021,12,Africa,15.644,0.649
2021,12,Africa,14.939,0.636
2021,12,Africa,13.951,0.618
2021,12,Africa,13.492,0.605
2021,12,Africa,13.082,0.578
2021,12,Africa,12.688,0.564
2021,12,Africa,12.127,0.529
2021,12,Africa,11.678,0.484
2021,12,Africa,11.338,0.453
2021,12,Africa,10.867,0.446
2021,12,Africa,10.469,0.429
2021,12,Africa,10.33,0.422
2021,12,Africa,9.963,0.403
2021,12,Africa,9.72,0.385
2021,12,Africa,9.247,0.377
2021,12,Africa,9.035,0.379
2021,12,Africa,8.785,0.359
2021,12,Africa,8.626,0.352
2021,12,Africa,8.469,0.355
2021,12,Africa,8.334,0.33
2021,12,Africa,8.234,0.316
2021,12,Africa,8.456,0.318
2021,12,Africa,8.158,0.299
2021,12,Africa,8.014,0.293
2021,12,Africa,7.92,0.298
2021,12,Africa,7.834,0.284
2021,12,Africa,7.601,0.284
2021,12,Africa,7.426,0.276
2021,12,Africa,7.251,0.26
2021,12,Africa,7.255,0.253
2021,12,Africa,7.077,0.258
2021,12,Africa,7.067,0.247
2021,12,Africa,7.043,0.244
2021,12,Africa,7.022,0.233
2021,12,Africa,7.062,0.228
2021,12,Africa,7.084,0.225
2021,12,Africa,6.819,0.216
2021,12,Africa,7.04,0.208
2021,12,Africa,6.942,0.209
2021,12,Africa,6.994,0.215
2021,12,Africa,7.021,0.208
2021,12,Africa,6.975,0.21
2021,12,Africa,7.249,0.209
2021,12,Africa,7.388,0.21
2021,12,Africa,7.427,0.213
2021,12,Africa,7.436,0.215
2021,12,Africa,7.356,0.208
2021,12,Africa,7.485,0.209
2021,12,Africa,7.543,0.207
2021,12,Africa,7.136,0.201
2021,12,Africa,7.422,0.234
2021,12,Africa,7.309,0.223
2021,12,Africa,7.369,0.221
2021,12,Africa,7.493,0.216
2021,12,Africa,7.447,0.217
2021,12,Africa,7.43,0.222
2021,12,Africa,7.562,0.235
2021,12,Africa,8.166,0.214
2021,12,Africa,8.203,0.214
2021,12,Africa,8.18,0.209
2021,12,Africa,8.183,0.214
2021,12,Africa,8.307,0.21
2021,12,Africa,8.502,0.203
2021,12,Africa,9.511,0.205
2021,12,Africa,8.954,0.195
2021,12,Africa,8.871,0.193
2021,12,Africa,8.938,0.202
2021,12,Africa,8.884,0.193
2021,12,Africa,8.866,0.189
2021,12,Africa,8.757,0.19
2021,12,Africa,8.189,0.184
2021,12,Africa,8.136,0.186
2021,12,Africa,8.231,0.192
2021,12,Africa,8.251,0.193
2021,12,Africa,8.353,0.196
2021,12,Africa,8.37,0.214
2021,12,Africa,8.606,0.225
2021,12,Africa,8.172,0.221
2021,12,Africa,8.119,0.225
2021,12,Africa,8.498,0.231
2021,12,Africa,8.458,0.228
2021,12,Africa,8.305,0.232
2021,12,Africa,8.342,0.232
2021,12,Africa,8.128,0.226
2021,12,Africa,8.11,0.225
2021,12,Africa,8.111,0.233
2021,12,Africa,7.777,0.228
2021,12,Africa,7.789,0.232
2021,12,Africa,7.592,0.232
2021,12,Africa,7.559,0.227
2021,12,Africa,7.312,0.23
2021,12,Africa,7.638,0.24
2021,12,Africa,7.365,0.227
2021,12,Africa,7.138,0.232
2021,12,Africa,6.802,0.225
2021,12,Africa,6.807,0.221
2021,12,Africa,6.544,0.218
2021,12,Africa,6.557,0.218
2021,12,Africa,6.316,0.217
2021,12,Africa,6.308,0.221
2021,12,Africa,6.144,0.215
2021,12,Africa,6.508,0.218
2021,12,Africa,6.516,0.228
2021,12,Africa,6.516,0.226
2021,12,Africa,6.454,0.222
2021,12,Africa,5.972,0.206
2021,12,Africa,5.847,0.202
2021,12,Africa,5.909,0.203
2021,12,Africa,5.642,0.199
2021,12,Africa,5.677,0.19
2021,12,Africa,6.031,0.19
2021,12,Africa,6.151,0.195
2021,12,Africa,6.45,0.21
2021,12,Africa,6.657,0.223
2021,12,Africa,6.969,0.219
2021,12,Africa,7.072,0.217
2021,12,Africa,7.193,0.219
2021,12,Africa,6.689,0.215
2021,12,Africa,7.107,0.21
2021,12,Africa,7.126,0.201
2021,12,Africa,7.363,0.194
2021,12,Africa,7.559,0.198
2021,12,Africa,7.333,0.198
2021,12,Africa,7.82,0.204
2021,12,Africa,8.267,0.208
2021,12,Africa,8.227,0.209
2021,12,Africa,8.554,0.205
2021,12,Africa,8.813,0.203
2021,12,Africa,8.9,0.203
2021,12,Africa,9.604,0.208
2021,12,Africa,9.418,0.203
2021,12,Africa,9.717,0.212
2021,12,Africa,10.206,0.218
2021,12,Africa,10.925,0.224
2021,12,Africa,11.441,0.235
2021,12,Africa,12.288,0.243
2021,12,Africa,12.724,0.245
2021,12,Africa,13.162,0.251
2021,12,Africa,13.875,0.258
2021,12,Africa,14.685,0.263
2021,12,Africa,15.26,0.27
2021,12,Africa,15.698,0.271
2021,12,Africa,15.998,0.28
2021,12,Africa,16.632,0.291
2021,12,Africa,17.482,0.307
2021,12,Africa,17.784,0.324
2021,12,Africa,18.469,0.333
2021,12,Africa,19.174,0.35
2021,12,Africa,20.316,0.364
2021,12,Africa,21.447,0.372
2021,12,Africa,21.915,0.379
2021,12,Africa,22.032,0.383
2021,12,Africa,22.617,0.372
2021,12,Africa,23.233,0.4
2021,12,Africa,24.154,0.426
2021,12,Africa,24.994,0.442
2021,12,Africa,25.916,0.441
2021,12,Africa,26.356,0.46
2021,12,Africa,26.706,0.562
2021,12,Africa,27.589,0.595
2021,12,Africa,28.174,0.598
2021,12,Africa,28.631,0.61
2021,12,Africa,28.99,0.63
2021,12,Africa,29.197,0.651
2021,12,Africa,29.583,0.649
2021,12,Africa,30.23,0.557
2021,12,Africa,30.397,0.583
2021,12,Africa,30.374,0.609
2021,12,Africa,30.509,0.608
2021,12,Africa,29.967,0.622
2021,12,Africa,29.3,0.63
2021,12,Africa,29.358,0.637
2021,12,Africa,28.914,0.647
2021,12,Africa,28.403,0.643
2021,12,Africa,27.279,0.629
2021,12,Africa,26.241,0.639
2021,12,Africa,25.229,0.617
2021,12,Africa,24.868,0.649
2021,12,Africa,24.558,0.671
2021,12,Africa,24.929,0.689
2021,12,Africa,24.708,0.669
2021,12,Africa,26.291,0.678
2021,12,Africa,27.228,0.709
2021,12,Africa,28.409,0.709
2021,12,Africa,28.475,0.688
2021,12,Africa,28.598,0.691
2021,12,Africa,28.636,0.689
2021,12,Africa,28.767,0.704
2021,12,Africa,28.409,0.717
2021,12,Africa,28.427,0.676
2021,12,Africa,28.32,0.699
2021,12,Africa,28.331,0.69
2021,12,Africa,28.315,0.669
2021,12,Africa,28.212,0.663
2021,12,Africa,28.4,0.624
2021,12,Africa,27.3,0.622
2021,12,Africa,27.147,0.647
2021,12,Africa,26.989,0.655
2021,12,Africa,26.736,0.648
2021,12,Africa,26.237,0.648
2021,12,Africa,25.806,0.645
2021,12,Africa,25.574,0.689
2021,12,Africa,26.547,0.679
2021,12,Africa,25.818,0.639
2021,12,Africa,25.472,0.597
2021,12,Africa,25.196,0.589
2021,12,Africa,25.043,0.582
2021,12,Africa,27.045,0.575
2021,12,Africa,26.787,0.55
2021,12,Africa,25.968,0.548
2021,12,Africa,25.889,0.558
2021,12,Africa,25.563,0.564
2021,12,Africa,25.36,0.578
2021,12,Africa,24.695,0.581
2021,12,Africa,21.905,0.576
2021,12,Africa,21.167,0.572
2021,12,Africa,20.617,0.535
2021,12,Africa,19.563,0.534
2021,12,Africa,18.742,0.519
2021,12,Africa,17.911,0.493
2021,12,Africa,17.578,0.462
2021,12,Africa,17.097,0.448
2021,12,Africa,16.713,0.431
2021,12,Africa,15.967,0.417
2021,12,Africa,15.27,0.388
2021,12,Africa,14.621,0.388
2021,12,Africa,14.018,0.375
2021,12,Africa,13.488,0.376
2021,12,Africa,13.024,0.365
2021,12,Africa,13.666,0.364
2021,12,Africa,13.01,0.357
2021,12,Africa,12.971,0.359
2021,12,Africa,12.571,0.341
2021,12,Africa,12.156,0.341
2021,12,Africa,11.773,0.327
2021,12,Africa,11.622,0.314
2021,12,Africa,10.198,0.293
2021,12,Africa,10.063,0.298
2021,12,Africa,11.904,0.286
2021,12,Africa,11.491,0.297
2021,12,Africa,11.328,0.287
2021,12,Africa,10.975,0.285
2021,12,Africa,10.763,0.299
2021,12,Africa,10.481,0.297
2021,12,Africa,10.481,0.282
2021,12,Africa,7.831,0.283
2021,12,Africa,8.38,0.349
2021,12,Africa,8.01,0.341
2021,12,Africa,7.951,0.342
2021,12,Africa,7.54,0.316
2021,12,Africa,7.563,0.31
2021,12,Africa,7.184,0.307
2021,12,Africa,6.609,0.292
2021,12,Africa,5.44,0.201
2021,12,Africa,5.277,0.198
2021,12,Africa,5.198,0.197
2021,12,Africa,5.238,0.197
2021,12,Africa,4.886,0.19
2021,12,Africa,4.606,0.185
2021,12,Africa,4.43,0.171
2021,12,Africa,4.42,0.162
2021,12,Africa,4.407,0.167
2021,12,Africa,4.332,0.164
2021,12,Africa,4.487,0.159
2021,12,Africa,4.533,0.157
2021,12,Africa,4.002,0.155
2021,12,Africa,3.933,0.161
2021,12,Africa,3.79,0.156
2021,12,Africa,3.722,0.153
2021,12,Africa,3.651,0.148
2021,12,Africa,3.64,0.151
2021,12,Africa,3.535,0.149
2021,12,Africa,3.85,0.153
2021,12,Africa,3.87,0.147
2021,12,Africa,3.897,0.145
2021,12,Africa,3.858,0.138
2021,12,Africa,3.94,0.136
2021,12,Africa,3.73,0.132
2021,12,Africa,3.71,0.129
2021,12,Africa,3.5,0.12
2021,12,Africa,3.407,0.119
2021,12,Africa,4.021,0.126
2021,12,Africa,4.101,0.131
2021,12,Africa,4.087,0.131
2021,12,Africa,4.159,0.131
2021,12,Africa,4.252,0.129
2021,12,Africa,4.605,0.133
2021,12,Africa,4.696,0.132
2021,12,Africa,4.081,0.125
2021,12,Africa,4.051,0.122
2021,12,Africa,3.949,0.116
2021,12,Africa,3.975,0.122
2021,12,Africa,3.936,0.124
2021,12,Africa,3.513,0.118
2021,12,Africa,3.425,0.116
2021,12,Africa,3.418,0.112
2021,12,Africa,3.406,0.111
2021,12,Africa,3.538,0.116
2021,12,Africa,3.396,0.109
2021,12,Africa,3.363,0.109
2021,12,Africa,3.459,0.11
2021,12,Africa,3.546,0.119
2021,12,Africa,3.64,0.118
2021,12,Africa,3.802,0.118
2021,12,Africa,3.94,0.112
2021,12,Africa,4.194,0.121
2021,12,Africa,4.519,0.115
2021,12,Africa,5.293,0.119
2021,12,Africa,6.34,0.107
2021,12,Africa,7.994,0.11
2021,12,Africa,9.541,0.108
2021,12,Africa,10.473,0.109
2021,12,Africa,11.562,0.106
2021,12,Africa,12.807,0.105
2021,12,Africa,14.934,0.101
2021,12,Africa,16.652,0.099
2021,12,Africa,17.22,0.096
2021,12,Africa,18.526,0.102
2021,12,Africa,21.734,0.105
2021,12,Africa,21.726,0.095
2021,12,Africa,23.684,0.103
2021,12,Africa,25.064,0.103
2021,12,Africa,26.298,0.103
2021,12,Africa,27.803,0.105
2021,12,Africa,27.305,0.104
2021,12,Africa,25.61,0.102
